t_s,t_min,soc_pct,power_kw,range_miles,time_to_80_min,time_to_100_min
58.0,0.9666666666666667,26.444444444444443,46.66666666666725,158.66666666666666,8.033333333333333,9.033333333333333
59.0,0.9833333333333333,26.555555555555557,46.6666666666665,159.33333333333331,8.016666666666667,9.016666666666667
60.0,1.0,26.666666666666664,46.6666666666665,160.0,8.0,9.0
61.0,1.0166666666666666,26.77777777777778,46.66666666666725,160.66666666666666,7.983333333333333,8.983333333333334
62.0,1.0333333333333334,26.88888888888889,46.6666666666665,161.33333333333334,7.966666666666667,8.966666666666667
63.0,1.05,27.0,46.6666666666665,162.0,7.95,8.95
64.0,1.0666666666666667,27.11111111111111,46.6666666666665,162.66666666666666,7.933333333333334,8.933333333333334
65.0,1.0833333333333333,27.22222222222222,46.66666666666725,163.33333333333331,7.916666666666667,8.916666666666666
66.0,1.1,27.333333333333336,46.6666666666665,164.00000000000003,7.9,8.9
67.0,1.1166666666666667,27.444444444444443,46.666666666665755,164.66666666666666,7.883333333333333,8.883333333333333
68.0,1.1333333333333333,27.555555555555554,46.6666666666665,165.33333333333334,7.866666666666667,8.866666666666667
69.0,1.15,27.666666666666664,46.66666666666725,165.99999999999997,7.85,8.85
70.0,1.1666666666666667,27.77777777777778,46.66666666666725,166.66666666666669,7.833333333333333,8.833333333333334
71.0,1.1833333333333333,27.88888888888889,46.6666666666665,167.33333333333334,7.816666666666666,8.816666666666666
72.0,1.2,28.0,46.6666666666665,168.00000000000003,7.8,8.8
73.0,1.2166666666666666,28.11111111111111,46.6666666666665,168.66666666666666,7.783333333333333,8.783333333333333
74.0,1.2333333333333334,28.22222222222222,46.66666666666725,169.33333333333331,7.766666666666667,8.766666666666666
75.0,1.25,28.333333333333336,46.6666666666665,170.00000000000003,7.75,8.75
76.0,1.2666666666666666,28.444444444444443,46.6666666666665,170.66666666666666,7.733333333333333,8.733333333333334
77.0,1.2833333333333334,28.555555555555557,46.66666666666725,171.33333333333334,7.716666666666667,8.716666666666667
78.0,1.3,28.666666666666668,46.6666666666665,172.0,7.7,8.7
79.0,1.3166666666666667,28.77777777777778,46.6666666666665,172.66666666666669,7.683333333333334,8.683333333333334
80.0,1.3333333333333333,28.88888888888889,46.6666666666665,173.33333333333334,7.666666666666667,8.666666666666666
81.0,1.35,29.0,46.6666666666665,174.0,7.65,8.65
82.0,1.3666666666666667,29.11111111111111,46.6666666666665,174.66666666666666,7.633333333333333,8.633333333333333
83.0,1.3833333333333333,29.22222222222222,46.66666666666725,175.33333333333334,7.616666666666667,8.616666666666667
84.0,1.4,29.333333333333336,46.6666666666665,176.0,7.6,8.6
85.0,1.4166666666666667,29.444444444444443,46.6666666666665,176.66666666666669,7.583333333333333,8.583333333333334
86.0,1.4333333333333333,29.555555555555557,46.6666666666665,177.33333333333334,7.566666666666666,8.566666666666666
87.0,1.45,29.666666666666664,46.6666666666665,177.99999999999997,7.55,8.55
88.0,1.4666666666666666,29.77777777777778,46.66666666666725,178.66666666666669,7.533333333333333,8.533333333333333
89.0,1.4833333333333334,29.88888888888889,46.6666666666665,179.33333333333331,7.516666666666667,8.516666666666666
90.0,1.5,30.0,46.6666666666665,180.0,7.5,8.5
91.0,1.5166666666666666,30.11111111111111,46.6666666666665,180.66666666666666,7.483333333333333,8.483333333333334
92.0,1.5333333333333334,30.22222222222222,46.66666666666725,181.33333333333334,7.466666666666667,8.466666666666667
93.0,1.55,30.333333333333336,46.6666666666665,182.0,7.45,8.45
94.0,1.5666666666666667,30.444444444444443,46.6666666666665,182.66666666666666,7.433333333333334,8.433333333333334
95.0,1.5833333333333333,30.555555555555557,46.66666666666725,183.33333333333334,7.416666666666667,8.416666666666666
96.0,1.6,30.666666666666668,46.6666666666665,184.00000000000003,7.4,8.4
97.0,1.6166666666666667,30.77777777777778,46.666666666665755,184.66666666666666,7.383333333333333,8.383333333333333
98.0,1.6333333333333333,30.888888888888886,46.6666666666665,185.33333333333331,7.366666666666667,8.366666666666667
99.0,1.65,31.0,46.66666666666799,186.0,7.35,8.35
100.0,1.6666666666666667,31.111111111111114,46.6666666666665,186.66666666666666,7.333333333333333,8.333333333333334
101.0,1.6833333333333333,31.22222222222222,46.666666666665755,187.33333333333334,7.316666666666666,8.316666666666666
102.0,1.7,31.333333333333332,46.6666666666665,187.99999999999997,7.3,8.3
103.0,1.7166666666666666,31.444444444444443,46.66666666666725,188.66666666666666,7.283333333333333,8.283333333333333
104.0,1.7333333333333334,31.555555555555557,46.6666666666665,189.33333333333334,7.266666666666667,8.266666666666666
105.0,1.75,31.666666666666664,46.6666666666665,190.0,7.25,8.25
106.0,1.7666666666666666,31.77777777777778,46.66666666666725,190.66666666666666,7.233333333333333,8.233333333333334
107.0,1.7833333333333334,31.88888888888889,46.6666666666665,191.33333333333334,7.216666666666667,8.216666666666667
108.0,1.8,32.0,46.66666666666725,192.0,7.2,8.2
109.0,1.8166666666666667,32.111111111111114,46.6666666666665,192.66666666666669,7.183333333333334,8.183333333333334
110.0,1.8333333333333333,32.22222222222222,46.6666666666665,193.33333333333331,7.166666666666667,8.166666666666666
111.0,1.85,32.333333333333336,46.6666666666665,194.00000000000003,7.15,8.15
112.0,1.8666666666666667,32.44444444444444,46.6666666666665,194.66666666666666,7.133333333333333,8.133333333333333
113.0,1.8833333333333333,32.55555555555556,46.6666666666665,195.33333333333337,7.116666666666667,8.116666666666667
114.0,1.9,32.666666666666664,46.6666666666665,196.0,7.1,8.1
115.0,1.9166666666666667,32.77777777777778,46.6666666666665,196.66666666666666,7.083333333333333,8.083333333333334
116.0,1.9333333333333333,32.888888888888886,46.6666666666665,197.33333333333331,7.066666666666666,8.066666666666666
117.0,1.95,33.0,46.66666666666799,198.0,7.05,8.05
118.0,1.9666666666666666,33.111111111111114,46.6666666666665,198.66666666666669,7.033333333333333,8.033333333333333
119.0,1.9833333333333334,33.22222222222222,46.66666666666501,199.33333333333331,7.016666666666667,8.016666666666666
120.0,2.0,33.33333333333333,46.6666666666665,199.99999999999994,7.0,8.0
121.0,2.0166666666666666,33.44444444444444,46.66666666666799,200.66666666666666,6.983333333333333,7.983333333333333
122.0,2.033333333333333,33.55555555555556,46.6666666666665,201.33333333333334,6.966666666666667,7.966666666666667
123.0,2.05,33.666666666666664,46.6666666666665,202.0,6.95,7.95
124.0,2.066666666666667,33.77777777777778,46.66666666666799,202.66666666666669,6.933333333333334,7.933333333333334
125.0,2.0833333333333335,33.88888888888889,46.6666666666665,203.33333333333334,6.916666666666666,7.916666666666666
126.0,2.1,34.0,46.6666666666665,204.00000000000003,6.9,7.9
127.0,2.1166666666666667,34.111111111111114,46.6666666666665,204.66666666666669,6.883333333333333,7.883333333333333
128.0,2.1333333333333333,34.22222222222222,46.66666666666501,205.33333333333331,6.866666666666667,7.866666666666667
129.0,2.15,34.33333333333333,46.6666666666665,205.99999999999997,6.85,7.85
130.0,2.1666666666666665,34.44444444444444,46.66666666666799,206.66666666666666,6.833333333333334,7.833333333333334
131.0,2.183333333333333,34.55555555555556,46.66666666666799,207.33333333333334,6.816666666666666,7.816666666666666
132.0,2.2,34.66666666666667,46.6666666666665,208.00000000000003,6.8,7.8
133.0,2.216666666666667,34.77777777777778,46.66666666666501,208.66666666666669,6.783333333333333,7.783333333333333
134.0,2.2333333333333334,34.888888888888886,46.6666666666665,209.33333333333331,6.766666666666667,7.766666666666667
135.0,2.25,35.0,46.6666666666665,210.0,6.75,7.75
136.0,2.2666666666666666,35.11111111111111,46.6666666666665,210.66666666666666,6.733333333333333,7.733333333333333
137.0,2.283333333333333,35.22222222222222,46.6666666666665,211.33333333333331,6.716666666666667,7.716666666666667
138.0,2.3,35.33333333333333,46.6666666666665,211.99999999999997,6.7,7.7
139.0,2.316666666666667,35.44444444444444,46.66666666666799,212.66666666666666,6.683333333333334,7.683333333333334
140.0,2.3333333333333335,35.55555555555556,46.66666666666799,213.33333333333334,6.666666666666666,7.666666666666666
141.0,2.35,35.66666666666667,46.6666666666665,214.0,6.65,7.65
142.0,2.3666666666666667,35.77777777777778,46.66666666666501,214.66666666666669,6.633333333333333,7.633333333333333
143.0,2.3833333333333333,35.888888888888886,46.6666666666665,215.33333333333331,6.616666666666667,7.616666666666667
144.0,2.4,36.0,46.66666666666799,216.0,6.6,7.6
145.0,2.4166666666666665,36.111111111111114,46.6666666666665,216.66666666666669,6.583333333333334,7.583333333333334
146.0,2.433333333333333,36.22222222222222,46.6666666666665,217.33333333333334,6.566666666666666,7.566666666666666
147.0,2.45,36.333333333333336,46.6666666666665,218.0,6.55,7.55
148.0,2.466666666666667,36.44444444444444,46.6666666666665,218.66666666666663,6.533333333333333,7.533333333333333
149.0,2.4833333333333334,36.55555555555556,46.66666666666799,219.33333333333334,6.516666666666667,7.516666666666667
150.0,2.5,36.66666666666667,46.6666666666665,220.00000000000003,6.5,7.5
151.0,2.5166666666666666,36.77777777777778,46.66666666666501,220.66666666666666,6.483333333333333,7.483333333333333
152.0,2.533333333333333,36.888888888888886,46.6666666666665,221.33333333333331,6.466666666666667,7.466666666666667
153.0,2.55,37.0,46.66666666666799,222.0,6.45,7.45
154.0,2.566666666666667,37.111111111111114,46.6666666666665,222.6666666666667,6.433333333333334,7.433333333333334
155.0,2.5833333333333335,37.22222222222222,46.6666666666665,223.33333333333334,6.416666666666666,7.416666666666666
156.0,2.6,37.333333333333336,46.6666666666665,224.0,6.4,7.4
157.0,2.6166666666666667,37.44444444444444,46.6666666666665,224.66666666666666,6.383333333333333,7.383333333333333
158.0,2.6333333333333333,37.55555555555556,46.66666666666799,225.33333333333334,6.366666666666667,7.366666666666667
159.0,2.65,37.66666666666667,46.6666666666665,226.00000000000003,6.35,7.35
160.0,2.6666666666666665,37.77777777777778,46.66666666666501,226.66666666666666,6.333333333333334,7.333333333333334
161.0,2.683333333333333,37.888888888888886,46.6666666666665,227.3333333333333,6.316666666666666,7.316666666666666
162.0,2.7,38.0,46.66666666666799,228.0,6.3,7.3
163.0,2.716666666666667,38.111111111111114,46.6666666666665,228.66666666666669,6.283333333333333,7.283333333333333
164.0,2.7333333333333334,38.22222222222222,46.6666666666665,229.33333333333334,6.266666666666667,7.266666666666667
165.0,2.75,38.333333333333336,46.6666666666665,230.00000000000003,6.25,7.25
166.0,2.7666666666666666,38.44444444444444,46.6666666666665,230.66666666666666,6.233333333333333,7.233333333333333
167.0,2.783333333333333,38.55555555555556,46.66666666666799,231.33333333333337,6.216666666666667,7.216666666666667
168.0,2.8,38.66666666666667,46.6666666666665,232.00000000000003,6.2,7.2
169.0,2.816666666666667,38.77777777777778,46.66666666666501,232.66666666666666,6.183333333333334,7.183333333333334
170.0,2.8333333333333335,38.888888888888886,46.6666666666665,233.33333333333331,6.166666666666666,7.166666666666666
171.0,2.85,39.0,46.66666666666799,234.0,6.15,7.15
172.0,2.8666666666666667,39.111111111111114,46.6666666666665,234.66666666666669,6.133333333333333,7.133333333333333
173.0,2.8833333333333333,39.22222222222222,46.66666666666501,235.33333333333331,6.116666666666667,7.116666666666667
174.0,2.9,39.33333333333333,46.6666666666665,236.0,6.1,7.1
175.0,2.9166666666666665,39.44444444444444,46.66666666666799,236.66666666666666,6.083333333333334,7.083333333333334
176.0,2.933333333333333,39.55555555555556,46.66666666666799,237.33333333333334,6.066666666666666,7.066666666666666
177.0,2.95,39.66666666666667,46.6666666666665,238.00000000000003,6.05,7.05
178.0,2.966666666666667,39.77777777777778,46.66666666666501,238.66666666666669,6.033333333333333,7.033333333333333
179.0,2.9833333333333334,39.888888888888886,46.6666666666665,239.33333333333331,6.016666666666667,7.016666666666667
180.0,3.0,40.0,46.66666666666799,240.0,6.0,7.0
181.0,3.0166666666666666,40.111111111111114,46.6666666666665,240.66666666666669,5.983333333333333,6.983333333333333
182.0,3.033333333333333,40.22222222222222,46.66666666666501,241.33333333333331,5.966666666666667,6.966666666666667
183.0,3.05,40.33333333333333,46.6666666666665,241.99999999999997,5.95,6.95
184.0,3.066666666666667,40.44444444444444,46.66666666666799,242.66666666666666,5.933333333333334,6.933333333333334
185.0,3.0833333333333335,40.55555555555556,46.66666666666799,243.33333333333334,5.916666666666666,6.916666666666666
186.0,3.1,40.66666666666667,46.6666666666665,244.00000000000003,5.9,6.9
187.0,3.1166666666666667,40.77777777777778,46.66666666666501,244.66666666666669,5.883333333333333,6.883333333333333
188.0,3.1333333333333333,40.888888888888886,46.6666666666665,245.33333333333331,5.866666666666667,6.866666666666667
189.0,3.15,41.0,46.66666666666799,245.99999999999997,5.85,6.85
190.0,3.1666666666666665,41.111111111111114,46.6666666666665,246.66666666666669,5.833333333333334,6.833333333333334
191.0,3.183333333333333,41.22222222222222,46.6666666666665,247.33333333333331,5.816666666666666,6.816666666666666
192.0,3.2,41.333333333333336,46.6666666666665,248.0,5.8,6.8
193.0,3.216666666666667,41.44444444444444,46.6666666666665,248.66666666666666,5.783333333333333,6.783333333333333
194.0,3.2333333333333334,41.55555555555556,46.66666666666799,249.33333333333334,5.766666666666667,6.766666666666667
195.0,3.25,41.66666666666667,46.66666666666501,250.00000000000006,5.75,6.75
196.0,3.2666666666666666,41.77777777777777,46.66666666666501,250.66666666666663,5.733333333333333,6.733333333333333
197.0,3.283333333333333,41.888888888888886,46.66666666666799,251.33333333333331,5.716666666666667,6.716666666666667
198.0,3.3,42.0,46.66666666666799,252.0,5.7,6.7
199.0,3.316666666666667,42.111111111111114,46.66666666666799,252.66666666666669,5.683333333333334,6.683333333333334
200.0,3.3333333333333335,42.22222222222223,46.6666666666665,253.33333333333337,5.666666666666666,6.666666666666666
201.0,3.35,42.333333333333336,46.66666666666501,254.0,5.65,6.65
202.0,3.3666666666666667,42.44444444444444,46.6666666666665,254.66666666666663,5.633333333333333,6.633333333333333
203.0,3.3833333333333333,42.55555555555556,46.6666666666665,255.33333333333334,5.616666666666667,6.616666666666667
204.0,3.4,42.666666666666664,46.66666666666501,255.99999999999997,5.6,6.6
205.0,3.4166666666666665,42.77777777777777,46.6666666666665,256.66666666666663,5.583333333333334,6.583333333333334
206.0,3.433333333333333,42.888888888888886,46.66666666666799,257.3333333333333,5.566666666666666,6.566666666666666
207.0,3.45,43.0,46.66666666666799,258.0,5.55,6.55
208.0,3.466666666666667,43.111111111111114,46.66666666666799,258.6666666666667,5.533333333333333,6.533333333333333
209.0,3.4833333333333334,43.22222222222223,46.66666666666501,259.33333333333337,5.516666666666667,6.516666666666667
210.0,3.5,43.33333333333333,46.66666666666501,260.0,5.5,6.5
211.0,3.5166666666666666,43.44444444444444,46.66666666666799,260.66666666666663,5.483333333333333,6.483333333333333
212.0,3.533333333333333,43.55555555555556,46.6666666666665,261.33333333333337,5.466666666666667,6.466666666666667
213.0,3.55,43.666666666666664,46.6666666666665,262.0,5.45,6.45
214.0,3.566666666666667,43.77777777777778,46.6666666666665,262.6666666666667,5.433333333333334,6.433333333333334
215.0,3.5833333333333335,43.888888888888886,46.6666666666665,263.3333333333333,5.416666666666666,6.416666666666666
216.0,3.6,44.0,46.66666666666799,264.0,5.4,6.4
217.0,3.6166666666666667,44.111111111111114,46.6666666666665,264.6666666666667,5.383333333333333,6.383333333333333
218.0,3.6333333333333333,44.22222222222222,46.66666666666501,265.33333333333337,5.366666666666667,6.366666666666667
219.0,3.65,44.33333333333333,46.6666666666665,266.0,5.35,6.35
220.0,3.6666666666666665,44.44444444444444,46.66666666666799,266.66666666666663,5.333333333333334,6.333333333333334
221.0,3.683333333333333,44.55555555555556,46.66666666666799,267.33333333333337,5.316666666666666,6.316666666666666
222.0,3.7,44.66666666666667,46.6666666666665,268.0,5.3,6.3
223.0,3.716666666666667,44.77777777777778,46.66666666666501,268.6666666666667,5.283333333333333,6.283333333333333
224.0,3.7333333333333334,44.888888888888886,46.6666666666665,269.3333333333333,5.266666666666667,6.266666666666667
225.0,3.75,45.0,46.66666666666799,270.0,5.25,6.25
226.0,3.7666666666666666,45.111111111111114,46.6666666666665,270.6666666666667,5.233333333333333,6.233333333333333
227.0,3.783333333333333,45.22222222222222,46.66666666666501,271.3333333333333,5.216666666666667,6.216666666666667
228.0,3.8,45.33333333333333,46.6666666666665,272.0,5.2,6.2
229.0,3.816666666666667,45.44444444444444,46.66666666666799,272.66666666666663,5.183333333333334,6.183333333333334
230.0,3.8333333333333335,45.55555555555556,46.66666666666799,273.3333333333333,5.166666666666666,6.166666666666666
231.0,3.85,45.66666666666667,46.6666666666665,274.00000000000006,5.15,6.15
232.0,3.8666666666666667,45.77777777777778,46.66666666666501,274.6666666666667,5.133333333333333,6.133333333333333
233.0,3.8833333333333333,45.888888888888886,46.6666666666665,275.3333333333333,5.116666666666667,6.116666666666667
234.0,3.9,46.0,46.66666666666799,276.0,5.1,6.1
235.0,3.9166666666666665,46.111111111111114,46.6666666666665,276.6666666666667,5.083333333333334,6.083333333333334
236.0,3.933333333333333,46.22222222222222,46.66666666666501,277.3333333333333,5.066666666666666,6.066666666666666
237.0,3.95,46.33333333333333,46.6666666666665,277.99999999999994,5.05,6.05
238.0,3.966666666666667,46.44444444444444,46.66666666666799,278.6666666666667,5.033333333333333,6.033333333333333
239.0,3.9833333333333334,46.55555555555556,46.6666666666665,279.3333333333333,5.016666666666667,6.016666666666667
240.0,4.0,46.666666666666664,46.6666666666665,279.99999999999994,5.0,6.0
241.0,4.016666666666667,46.77777777777778,46.6666666666665,280.6666666666667,4.983333333333333,5.983333333333333
242.0,4.033333333333333,46.888888888888886,46.6666666666665,281.3333333333333,4.966666666666667,5.966666666666667
243.0,4.05,47.0,46.66666666666799,282.0,4.95,5.95
244.0,4.066666666666666,47.111111111111114,46.6666666666665,282.6666666666667,4.933333333333334,5.933333333333334
245.0,4.083333333333333,47.22222222222222,46.66666666666501,283.3333333333333,4.916666666666667,5.916666666666667
246.0,4.1,47.33333333333333,46.6666666666665,283.99999999999994,4.9,5.9
247.0,4.116666666666666,47.44444444444444,46.66666666666799,284.6666666666667,4.883333333333334,5.883333333333334
248.0,4.133333333333334,47.55555555555556,46.66666666666799,285.3333333333333,4.866666666666666,5.866666666666666
249.0,4.15,47.66666666666667,46.66666666666799,286.00000000000006,4.85,5.85
250.0,4.166666666666667,47.777777777777786,46.66666666666501,286.66666666666674,4.833333333333333,5.833333333333333
251.0,4.183333333333334,47.888888888888886,46.66666666666501,287.3333333333333,4.816666666666666,5.816666666666666
252.0,4.2,48.0,46.66666666666799,288.0,4.8,5.8
253.0,4.216666666666667,48.111111111111114,46.6666666666665,288.6666666666667,4.783333333333333,5.783333333333333
254.0,4.233333333333333,48.22222222222222,46.66666666666501,289.3333333333333,4.766666666666667,5.766666666666667
255.0,4.25,48.33333333333333,46.6666666666665,289.99999999999994,4.75,5.75
256.0,4.266666666666667,48.44444444444444,46.66666666666799,290.6666666666667,4.733333333333333,5.733333333333333
257.0,4.283333333333333,48.55555555555556,46.6666666666665,291.33333333333337,4.716666666666667,5.716666666666667
258.0,4.3,48.666666666666664,46.6666666666665,292.0,4.7,5.7
259.0,4.316666666666666,48.77777777777778,46.6666666666665,292.6666666666667,4.683333333333334,5.683333333333334
260.0,4.333333333333333,48.888888888888886,46.6666666666665,293.3333333333333,4.666666666666667,5.666666666666667
261.0,4.35,49.0,46.66666666666799,294.0,4.65,5.65
262.0,4.366666666666666,49.111111111111114,46.66666666666799,294.6666666666667,4.633333333333334,5.633333333333334
263.0,4.383333333333334,49.22222222222223,46.6666666666665,295.33333333333337,4.616666666666666,5.616666666666666
264.0,4.4,49.333333333333336,46.66666666666501,296.0,4.6,5.6
265.0,4.416666666666667,49.44444444444444,46.6666666666665,296.66666666666663,4.583333333333333,5.583333333333333
266.0,4.433333333333334,49.55555555555556,46.66666666666799,297.33333333333337,4.566666666666666,5.566666666666666
267.0,4.45,49.66666666666667,46.6666666666665,298.0,4.55,5.55
268.0,4.466666666666667,49.77777777777778,46.66666666666501,298.6666666666667,4.533333333333333,5.533333333333333
269.0,4.483333333333333,49.888888888888886,46.6666666666665,299.3333333333333,4.516666666666667,5.516666666666667
270.0,4.5,50.0,46.66666666666799,300.0,4.5,5.5
271.0,4.516666666666667,50.111111111111114,46.66666666666501,300.6666666666667,4.483333333333333,5.483333333333333
272.0,4.533333333333333,50.222222222222214,46.66666666666501,301.33333333333326,4.466666666666667,5.466666666666667
273.0,4.55,50.33333333333333,46.66666666666799,302.0,4.45,5.45
274.0,4.566666666666666,50.44444444444444,46.6666666666665,302.6666666666667,4.433333333333334,5.433333333333334
275.0,4.583333333333333,50.55555555555555,46.6666666666665,303.3333333333333,4.416666666666667,5.416666666666667
276.0,4.6,50.666666666666664,46.66666666666799,303.99999999999994,4.4,5.4
277.0,4.616666666666666,50.77777777777778,46.6666666666665,304.6666666666667,4.383333333333334,5.383333333333334
278.0,4.633333333333334,50.888888888888886,46.6666666666665,305.3333333333333,4.366666666666666,5.366666666666666
279.0,4.65,51.0,46.66666666666799,306.0,4.35,5.35
280.0,4.666666666666667,51.111111111111114,46.6666666666665,306.6666666666667,4.333333333333333,5.333333333333333
281.0,4.683333333333334,51.22222222222222,46.6666666666665,307.33333333333337,4.316666666666666,5.316666666666666
282.0,4.7,51.333333333333336,46.66666666666799,308.0,4.3,5.3
283.0,4.716666666666667,51.44444444444445,46.6666666666665,308.6666666666667,4.283333333333333,5.283333333333333
284.0,4.733333333333333,51.55555555555556,46.6666666666665,309.3333333333333,4.266666666666667,5.266666666666667
285.0,4.75,51.66666666666667,46.6666666666665,310.00000000000006,4.25,5.25
286.0,4.766666666666667,51.77777777777778,46.66666666666501,310.6666666666667,4.233333333333333,5.233333333333333
287.0,4.783333333333333,51.888888888888886,46.6666666666665,311.3333333333333,4.216666666666667,5.216666666666667
288.0,4.8,52.0,46.66666666666799,312.0,4.2,5.2
289.0,4.816666666666666,52.111111111111114,46.6666666666665,312.66666666666674,4.183333333333334,5.183333333333334
290.0,4.833333333333333,52.22222222222222,46.66666666666501,313.33333333333337,4.166666666666667,5.166666666666667
291.0,4.85,52.33333333333333,46.6666666666665,314.0,4.15,5.15
292.0,4.866666666666666,52.44444444444444,46.66666666666799,314.66666666666663,4.133333333333334,5.133333333333334
293.0,4.883333333333334,52.55555555555556,46.66666666666799,315.3333333333333,4.116666666666666,5.116666666666666
